zip,year,hpi
846,2014,130.05
846,2015,137.98
846,2016,148.38
846,2017,162.03
846,2018,176.29
846,2019,189.18
846,2020,198.85
846,2021,235.48
846,2022,282.72
847,1975,30.36
847,1976,33.27
847,1977,35.75
847,1978,42.45
847,1979,47.9
847,1980,49.08
847,1981,53.23
847,1982,52.88
847,1983,55.63
847,1984,56.12
847,1985,58.33
847,1986,59.85
847,1987,60.36
847,1988,60.45
847,1989,61.09
847,1990,61.6
847,1991,64.43000000000001
847,1992,67.01000000000001
847,1993,73.63
847,1994,81.56999999999999
847,1995,90.18000000000001
847,1996,94.09999999999999
847,1997,97.31
847,1998,99.91
847,1999,100.27
847,2000,100
847,2001,103.8
847,2002,105.04
847,2003,107.37
847,2004,116.92
847,2005,147.73
847,2006,175.48
847,2007,180.34
847,2008,168.2
847,2009,143.73
847,2010,124.45
847,2011,115.43
847,2012,117.24
847,2013,124.92
847,2014,134.53
847,2015,141.99
847,2016,151.74
847,2017,162.66
847,2018,177.85
847,2019,190.94
847,2020,201.42
847,2021,242.28
847,2022,294.07
850,1975,27.78
850,1976,29.03
850,1977,31.28
850,1978,36.89
850,1979,44.79
850,1980,51.28
850,1981,56.87
850,1982,54.43
850,1983,58.3
850,1984,60.03
850,1985,62.6
850,1986,65.33
850,1987,66.42
850,1988,65.03
850,1989,64.09
850,1990,62.93
850,1991,63.69
850,1992,65.31
850,1993,66.33
850,1994,68.63
850,1995,73.25
850,1996,77.09999999999999
850,1997,81.65000000000001
850,1998,86.56999999999999
850,1999,91.78
850,2000,100
850,2001,107.27
850,2002,113.35
850,2003,118.16
850,2004,131.09
850,2005,173.36
850,2006,210.17
850,2007,211.24
850,2008,179.51
850,2009,136.57
850,2010,117.22
850,2011,104.81
850,2012,115.29
850,2013,133.78
850,2014,150.23
850,2015,160.29
850,2016,174.8
850,2017,188.34
850,2018,204.08
850,2019,218.28
850,2020,234.58
850,2021,280.27
850,2022,341.04
851,1979,41.11
851,1980,51.68
851,1981,56.49
851,1982,54.13
851,1983,55.85
851,1984,60.38
851,1985,59.17
851,1986,66.09999999999999
851,1987,66.73999999999999
851,1988,65.12
851,1989,67.09
851,1990,63.33
851,1991,64.41
851,1992,65.5
851,1993,68.75
851,1994,69.98
851,1995,74.43000000000001
851,1996,80.16
851,1997,85.08
851,1998,90.22
851,1999,94.34999999999999
851,2000,100
851,2001,106.28
851,2002,109.82
851,2003,113.34
851,2004,123.7
851,2005,161.69
851,2006,194.3
851,2007,188.97
851,2008,154.54
851,2009,114.99
851,2010,98.29000000000001
851,2011,89.06999999999999
851,2012,99.36
851,2013,113.87
851,2014,127.52
851,2015,134.12
851,2016,144.85
851,2017,156.9
851,2018,170.67
851,2019,186.78
851,2020,200.09
851,2021,240.55
851,2022,294.7
852,1975,27.56
852,1976,29.8
852,1977,32.15
852,1978,37.08
852,1979,45.24
852,1980,50.08
852,1981,53.58
852,1982,51.56
852,1983,58.39
852,1984,61.65
852,1985,63.72
852,1986,67.12
852,1987,67.52
852,1988,67.61
852,1989,66.42
852,1990,64.56999999999999
852,1991,65.2
852,1992,66.67
852,1993,67.70999999999999
852,1994,70.73999999999999
852,1995,76.26000000000001
852,1996,79.83
852,1997,83.78
852,1998,88.12
852,1999,92.59
852,2000,100
852,2001,105.98
852,2002,110.78
852,2003,114.61
852,2004,126.76
852,2005,171.87
852,2006,203.89
852,2007,199.58
852,2008,174.36
852,2009,138.09
852,2010,120.87
852,2011,109.38
852,2012,117.92
852,2013,137.27
852,2014,152.57
852,2015,160.04
852,2016,172
852,2017,184.6
852,2018,198.4
852,2019,212.29
852,2020,228.03
852,2021,270.51
852,2022,329.38
853,1975,34.42
853,1976,34.89
853,1977,38.47
853,1978,41.68
853,1979,49.24
853,1980,53.91
853,1981,58.79
853,1982,54.7
853,1983,61.34
853,1984,66.06
853,1985,68.89
853,1986,72.18000000000001
853,1987,73.36
853,1988,72.13
853,1989,70.92
853,1990,69.98999999999999
853,1991,70.84
853,1992,72.88
853,1993,74.2
853,1994,76.84
853,1995,80.81999999999999
853,1996,84.06
853,1997,87.31
853,1998,91
853,1999,94.3
853,2000,100
853,2001,105.74
853,2002,111.03
853,2003,115.04
853,2004,127.66
853,2005,170.86
853,2006,201.19
853,2007,197.58
853,2008,167.73
853,2009,129.86
853,2010,111.56
853,2011,100.23
853,2012,106.3
853,2013,120.12
853,2014,133.66
853,2015,142.28
853,2016,152.66
853,2017,164.26
853,2018,176.34
853,2019,188.75
853,2020,201.77
853,2021,240.29
853,2022,291.12
855,1977,35.59
855,1978,39.76
855,1979,44.79
855,1980,56.22
855,1981,45.5
855,1982,38.02
855,1983,56.76
855,1984,54.99
855,1985,56.81
855,1986,58.41
855,1987,59.67
855,1988,63.75
855,1989,60.96
855,1990,63.48
855,1991,63.14
855,1992,67.06999999999999
855,1993,68.81
855,1994,74.22
855,1995,82.55
855,1996,87.65000000000001
855,1997,90.86
855,1998,94.54000000000001
855,1999,97.91
855,2000,100
855,2001,104.16
855,2002,107
855,2003,108.57
855,2004,115.12
855,2005,137.29
855,2006,164.95
855,2007,177.11
855,2008,170.23
855,2009,153.03
855,2010,126.98
855,2011,116.82
855,2012,116.64
855,2013,122.49
855,2014,130.86
855,2015,137.2
855,2016,142.64
855,2017,152.22
855,2018,161.7
855,2019,173.66
855,2020,183.67
855,2021,213.76
855,2022,256.97
856,1976,38.04
856,1977,46.44
856,1978,48.76
856,1979,54.47
856,1980,58.12
856,1981,58.92
856,1982,49.19
856,1983,60.55
856,1984,62.84
856,1985,64.77
856,1986,70.77
856,1987,73.12
856,1988,70.62
856,1989,72.42
856,1990,71.34
856,1991,75.20999999999999
856,1992,77.08
856,1993,80.90000000000001
856,1994,85.73999999999999
856,1995,88.8
856,1996,92.25
856,1997,93.81999999999999
856,1998,96.56
856,1999,97.56
856,2000,100
856,2001,105.49
856,2002,110.27
856,2003,114.36
856,2004,124.65
856,2005,150
856,2006,169.09
856,2007,172.98
856,2008,163.94
856,2009,148.45
856,2010,136.89
856,2011,124.73
856,2012,120.78
856,2013,121.66
856,2014,121.35
856,2015,125.57
856,2016,127.54
856,2017,134.14
856,2018,141.21
856,2019,152.46
856,2020,160.08
856,2021,185.23
856,2022,217.58
857,1975,27.66
857,1976,28.49
857,1977,30.75
857,1978,35.97
857,1979,46.26
857,1980,51.59
857,1981,55.55
857,1982,52.34
857,1983,55.71
857,1984,57.71
857,1985,59.26
857,1986,63.14
857,1987,63.99
857,1988,65.36
857,1989,66.11
857,1990,66.48
857,1991,68.5
857,1992,70.36
857,1993,73.18000000000001
857,1994,79.09
857,1995,84.75
857,1996,86.98999999999999
857,1997,89.06999999999999
857,1998,92.06
857,1999,94.81
857,2000,100
857,2001,106
857,2002,112.26
857,2003,117.58
857,2004,130.77
857,2005,163.35
857,2006,188.77
857,2007,188.12
857,2008,172.6
857,2009,149.79
857,2010,134.89
857,2011,121.06
857,2012,118.44
857,2013,124.5
857,2014,132.86
857,2015,136.75
857,2016,143.8
857,2017,154.41
857,2018,164.2
857,2019,175.76
857,2020,185.51
857,2021,216.79
857,2022,259.94
859,1986,66.11
859,1987,66.94
859,1988,67.67
859,1989,62.54
859,1990,60.45
859,1991,62.27
859,1992,62.4
859,1993,63.01
859,1994,65.70999999999999
859,1995,71.75
859,1996,78.34
859,1997,85.69
859,1998,90.3
859,1999,94.44
859,2000,100
859,2001,106.93
859,2002,110.46
859,2003,114.22
859,2004,122.4
859,2005,143.35
859,2006,176.16
859,2007,189.63
859,2008,178.62
859,2009,159.54
859,2010,130.72
859,2011,113.33
859,2012,113
859,2013,117.97
859,2014,125.11
859,2015,133.16
859,2016,140.43
859,2017,149.99
859,2018,160.95
859,2019,171.74
859,2020,185.38
859,2021,223.16
859,2022,274.35
860,1977,30.63
860,1978,37.98
860,1979,42.07
860,1980,46.65
860,1981,45.43
860,1982,46.54
860,1983,49.78
860,1984,54.06
860,1985,55.99
860,1986,58.1
860,1987,58.86
860,1988,58.64
860,1989,59.59
860,1990,60.92
860,1991,64.17
860,1992,66.02
860,1993,69.81
860,1994,75.08
860,1995,84.09
860,1996,88.34
860,1997,90.90000000000001
860,1998,93.97
860,1999,95
860,2000,100
860,2001,104.68
860,2002,111.1
860,2003,115.83
860,2004,131.21
860,2005,161.4
860,2006,194.45
860,2007,197.7
860,2008,190.82
860,2009,171.46
860,2010,149.33
860,2011,135.11
860,2012,132.8
860,2013,140.74
860,2014,153.04
860,2015,163.24
860,2016,173.15
860,2017,185.64
860,2018,197.33
860,2019,207.32
860,2020,217.43
860,2021,254.42
860,2022,307.31
863,1978,32.5
863,1979,43.13
863,1980,50.79
863,1981,44.92
863,1982,49.57
863,1983,53.97
863,1984,52.69
863,1985,54.62
863,1986,56.16
863,1987,56.2
863,1988,57.26
863,1989,61.12
863,1990,63.75
863,1991,66.73999999999999
863,1992,70.06
863,1993,73.7
863,1994,78.38
863,1995,84.92
863,1996,86.98
863,1997,89.26000000000001
863,1998,92.81999999999999
863,1999,94.66
863,2000,100
863,2001,106.41
863,2002,112.43
863,2003,117.66
863,2004,132.21
863,2005,169.46
863,2006,199.12
863,2007,197.09
863,2008,179.67
863,2009,148.65
863,2010,126.91
863,2011,115.9
863,2012,118.51
863,2013,128.87
863,2014,143.02
863,2015,153.27
863,2016,164.48
863,2017,178.32
863,2018,194.87
863,2019,207.49
863,2020,218.43
863,2021,257.05
863,2022,305.74
864,1976,41.95
864,1977,46.75
864,1978,47.17
864,1979,55.34
864,1980,59.58
864,1981,64.19
864,1982,57.75
864,1983,65.86
864,1984,62.08
864,1985,64.98999999999999
864,1986,70.62
864,1987,71.45
864,1988,71.78
864,1989,78.20999999999999
864,1990,86.37
864,1991,94.28
864,1992,96.2
864,1993,96.02
864,1994,92.52
864,1995,92.5
864,1996,93.62
864,1997,93.61
864,1998,96.13
864,1999,95.27
864,2000,100
864,2001,106.07
864,2002,114.73
864,2003,125.01
864,2004,151.97
864,2005,190.18
864,2006,217.14
864,2007,208.28
864,2008,177.88
864,2009,145.33
864,2010,125.47
864,2011,118.08
864,2012,121.58
864,2013,129.75
864,2014,142.2
864,2015,152.65
864,2016,161.85
864,2017,173.73
864,2018,192.41
864,2019,207.23
864,2020,222.6
864,2021,265.33
864,2022,315.77
870,1976,41.93
870,1977,42.49
870,1978,46.83
870,1979,57.32
870,1980,61.48
870,1981,64.62
870,1982,59.06
870,1983,61.16
870,1984,60.43
870,1985,62.14
870,1986,66.94
870,1987,68.25
870,1988,67.18000000000001
870,1989,68.31
870,1990,68.06999999999999
870,1991,69.95999999999999
870,1992,71.94
870,1993,76.04000000000001
870,1994,82.94
870,1995,91.45
870,1996,94.81999999999999
870,1997,96.98
870,1998,98.41
870,1999,99.12
870,2000,100
870,2001,104.29
870,2002,106.49
870,2003,109.37
870,2004,114.99
870,2005,127.03
870,2006,142.76
870,2007,154.02
870,2008,153.39
870,2009,146.62
870,2010,138.34
870,2011,132.48
870,2012,128.3
870,2013,127.7
870,2014,127.34
870,2015,129.66
870,2016,133.93
870,2017,139.54
870,2018,144.78
870,2019,152.69
870,2020,158.69
870,2021,177.89
870,2022,204.54
871,1975,28.68
871,1976,30.06
871,1977,34.46
871,1978,40
871,1979,45.55
871,1980,50.47
871,1981,53.73
871,1982,50.4
871,1983,59.54
871,1984,63.2
871,1985,65.87
871,1986,68.23
871,1987,70.11
871,1988,70.31999999999999
871,1989,71.09999999999999
871,1990,70.87
871,1991,71.88
871,1992,74.98999999999999
871,1993,79.86
871,1994,87.68000000000001
871,1995,94.70999999999999
871,1996,96.51000000000001
871,1997,98.09999999999999
871,1998,98.90000000000001
871,1999,98.90000000000001
871,2000,100
871,2001,103.27
871,2002,106.11
871,2003,108.96
871,2004,115.96
871,2005,131.04
871,2006,151.25
871,2007,159.91
871,2008,157.32
871,2009,147.43
871,2010,141.49
871,2011,134.84
871,2012,131.37
871,2013,132.83
871,2014,135.46
871,2015,137.83
871,2016,142.53
871,2017,147.62
871,2018,152.97
871,2019,160.04
871,2020,168.5
871,2021,189.94
871,2022,220.97
873,1979,55.25
873,1980,55.39
873,1981,
873,1982,61.06
873,1983,60.3
873,1984,66.09999999999999
873,1985,58.17
873,1986,65.18000000000001
873,1987,70.36
873,1988,66.84
873,1989,67.19
873,1990,65.5
873,1991,70.11
873,1992,69.34
873,1993,75.20999999999999
873,1994,79.48
873,1995,84.45
873,1996,89.75
873,1997,90.84
873,1998,94.31999999999999
873,1999,98.38
873,2000,100
873,2001,102.65
873,2002,103.92
873,2003,106.93
873,2004,113.4
873,2005,129.17
873,2006,138.18
873,2007,136.88
873,2008,135
873,2009,129.8
873,2010,128.28
873,2011,124
873,2012,123.7
873,2013,123.67
873,2014,132.45
873,2015,129.05
873,2016,130.23
873,2017,130.5
873,2018,136.08
873,2019,138.74
873,2020,144.05
873,2021,154.53
873,2022,169.47
874,1976,37.42
874,1977,44.49
874,1978,48.08
874,1979,52.38
874,1980,60.12
874,1981,60.73
874,1982,68.37
874,1983,62.62
874,1984,62.7
874,1985,63.01
874,1986,66.28
874,1987,62.61
874,1988,59.6
874,1989,58.47
874,1990,61.22
874,1991,64.59
874,1992,69.01000000000001
874,1993,71.77
874,1994,78.28
874,1995,84.34
874,1996,88.66
874,1997,91.22
874,1998,93.34999999999999
874,1999,95.84
874,2000,100
874,2001,104.06
874,2002,108.73
874,2003,114.4
874,2004,125.7
874,2005,143.7
874,2006,158.96
874,2007,166.65
874,2008,167.14
874,2009,164.88
874,2010,157.94
874,2011,150.87
874,2012,148.56
874,2013,151.16
874,2014,149.9
874,2015,151.52
874,2016,152.87
874,2017,149.58
874,2018,149.24
874,2019,150.34
874,2020,157.2
874,2021,170.16
874,2022,191.25
875,1975,22.8
875,1976,23.66
875,1977,28.01
875,1978,30.72
875,1979,33.74
875,1980,36.43
875,1981,41.42
875,1982,38.86
875,1983,46.04
875,1984,48.53
875,1985,52.02
875,1986,55.66
875,1987,55.89
875,1988,54.78
875,1989,57.19
875,1990,60.66
875,1991,64.09
875,1992,67.41
875,1993,72.17
875,1994,79.13
875,1995,86.33
875,1996,85.81
875,1997,87.75
875,1998,91.08
875,1999,95.64
875,2000,100
875,2001,104.76
875,2002,110.51
875,2003,118.15
875,2004,128.25
875,2005,141.01
875,2006,153.07
875,2007,157.76
875,2008,154.11
875,2009,143.95
875,2010,135.63
875,2011,130.29
875,2012,125.9
875,2013,125.89
875,2014,125.62
875,2015,129.88
875,2016,136.4
875,2017,143.97
875,2018,154.24
875,2019,164.78
875,2020,173.09
875,2021,191.54
875,2022,221.32
877,1986,63.78
877,1987,63.65
877,1988,59.87
877,1989,57.72
877,1990,61.85
877,1991,65.56
877,1992,66.78
877,1993,70.63
877,1994,77.73
877,1995,85.23
877,1996,86.56999999999999
877,1997,92.8
877,1998,94.41
877,1999,98.97
877,2000,100
877,2001,106.56
877,2002,108.95
877,2003,114.97
877,2004,116.94
877,2005,127.29
877,2006,139.14
877,2007,146.84
877,2008,147.94
877,2009,148.82
877,2010,143.86
877,2011,139.82
877,2012,139.51
877,2013,136.09
877,2014,135.49
877,2015,135.88
877,2016,136.14
877,2017,140.04
877,2018,136.59
877,2019,146.79
877,2020,152.43
877,2021,174.45
877,2022,198.85
878,1986,70.68000000000001
878,1987,69.02
878,1988,67.52
878,1989,74.73
878,1990,69.66
878,1991,70.5
878,1992,70.65000000000001
878,1993,74.86
878,1994,79.12
878,1995,89.06
878,1996,86.91
878,1997,90.02
878,1998,94.23
878,1999,97.36
878,2000,100
878,2001,105.25
878,2002,109.47
878,2003,114.76
878,2004,116.42
878,2005,128.61
878,2006,140.6
878,2007,146.59
878,2008,152.35
878,2009,150.46
878,2010,151.4
878,2011,141.66
878,2012,141.23
878,2013,140.41
878,2014,127.75
878,2015,133.73
878,2016,138.53
878,2017,139.82
878,2018,140.67
878,2019,145.57
878,2020,146.54
878,2021,169.44
878,2022,197.93
879,1997,96.48999999999999
879,1998,99.08
879,1999,96.84
879,2000,100
879,2001,100.5
879,2002,106.37
879,2003,107.21
879,2004,101.83
879,2005,113.6
879,2006,126.57
879,2007,140.52
879,2008,152.45
879,2009,147.95
879,2010,135.73
879,2011,132.58
879,2012,138.15
879,2013,125.09
879,2014,128.97
879,2015,125.01
879,2016,130.33
879,2017,129.23
879,2018,126.69
879,2019,132.99
879,2020,144.16
879,2021,163.3
879,2022,170.83
880,1975,33.07
880,1976,35.74
880,1977,41.16
880,1978,46.36
880,1979,50.79
880,1980,54
880,1981,58.94
880,1982,63.28
880,1983,66.04000000000001
880,1984,68.65000000000001
880,1985,69.64
880,1986,72.59
880,1987,73.18000000000001
880,1988,73.31999999999999
880,1989,74.56999999999999
880,1990,75.11
880,1991,76.72
880,1992,78.56
880,1993,81.5
880,1994,85.53
880,1995,90.79000000000001
880,1996,93.48
880,1997,95.97
880,1998,97.44
880,1999,98.81999999999999
880,2000,100
880,2001,102.51
880,2002,107.06
880,2003,111.14
880,2004,120.11
880,2005,136.84
880,2006,153.23
880,2007,162.45
880,2008,160.15
880,2009,154.25
880,2010,145.91
880,2011,138.39
880,2012,133.04
880,2013,132.45
880,2014,130.51
880,2015,131.63
880,2016,134.45
880,2017,137.23
880,2018,143.22
880,2019,149.46
880,2020,154.63
880,2021,174.07
880,2022,201.88
881,1978,55.78
881,1979,61.26
881,1980,60.63
881,1981,58.03
881,1982,55.69
881,1983,69.06999999999999
881,1984,
881,1985,82.61
881,1986,83.88
881,1987,86.40000000000001
881,1988,81.66
881,1989,80.15000000000001
881,1990,86.81
881,1991,88.51000000000001
881,1992,90.04000000000001
881,1993,91.90000000000001
881,1994,92.48
881,1995,92.45
881,1996,94.14
881,1997,92.62
881,1998,95.76000000000001
881,1999,97.27
881,2000,100
881,2001,101.69
881,2002,106.25
881,2003,113.08
881,2004,127.61
881,2005,144.63
881,2006,154.9
881,2007,166.2
881,2008,167.46
881,2009,168.6
881,2010,171.7
881,2011,168.56
881,2012,169.39
881,2013,171.33
881,2014,171.9
881,2015,173.26
881,2016,170.28
881,2017,174.35
881,2018,170.25
881,2019,171.85
881,2020,180.05
881,2021,191.74
881,2022,210.62
882,1975,45.31
882,1976,47.55
882,1977,54.5
882,1978,55.88
882,1979,63.7
882,1980,69.84999999999999
882,1981,82.98999999999999
882,1982,91.11
882,1983,91.73999999999999
882,1984,86.39
882,1985,82.64
882,1986,81.23
882,1987,73.94
882,1988,66.84
882,1989,67.27
882,1990,66.95
882,1991,71.70999999999999
882,1992,77.33
882,1993,81.48999999999999
882,1994,85.48
882,1995,90.40000000000001
882,1996,94.08
882,1997,96.90000000000001
882,1998,99.55
882,1999,99.68000000000001
882,2000,100
882,2001,104.04
882,2002,107.67
882,2003,112.23
882,2004,120.4
882,2005,134.3
882,2006,151.08
882,2007,165.92
882,2008,172.21
882,2009,171.87
882,2010,170.92
882,2011,168.29
882,2012,167.92
882,2013,173.92
882,2014,181.23
882,2015,184.28
882,2016,188.51
882,2017,192.73
882,2018,200.14
882,2019,212.97
882,2020,225.09
882,2021,236.27
882,2022,253.45
883,1977,43.25
883,1978,48.67
883,1979,49.51
883,1980,56.67
883,1981,61.3
883,1982,70.42
883,1983,76.52
883,1984,71.79000000000001
883,1985,74.91
883,1986,73.89
883,1987,68.06999999999999
883,1988,59.34
883,1989,65.66
883,1990,62.8
883,1991,67.75
883,1992,70.8
883,1993,73.52
883,1994,78.18000000000001
883,1995,84.29000000000001
883,1996,86.94
883,1997,89.05
883,1998,92.79000000000001
883,1999,95.14
883,2000,100
883,2001,105.83
883,2002,107.11
883,2003,110.85
883,2004,119.16
883,2005,127.53
883,2006,139.34
883,2007,146.76
883,2008,149.54
883,2009,145.24
883,2010,143.55
883,2011,139.77
883,2012,137.22
883,2013,138.86
883,2014,135.59
883,2015,135.96
883,2016,137.93
883,2017,140.39
883,2018,144.32
883,2019,150.8
883,2020,160.33
883,2021,178.29
883,2022,204.07
884,1994,76.34
884,1995,88.5
884,1996,89.56
884,1997,88.15000000000001
884,1998,101.41
884,1999,101.97
884,2000,100
884,2001,107.84
884,2002,108.35
884,2003,105.12
884,2004,109.89
884,2005,117.23
884,2006,119.57
884,2007,123.62
884,2008,131.08
884,2009,124.14
884,2010,132.62
884,2011,136.68
884,2012,116.48
884,2013,122.78
884,2014,126.46
884,2015,120.32
884,2016,120.13
884,2017,130.46
884,2018,134.89
884,2019,140.1
884,2020,151.5
884,2021,152.88
884,2022,166.03
890,1977,25.63
890,1978,34.37
890,1979,42.46
890,1980,47.5
890,1981,55.55
890,1982,64.45
890,1983,57.68
890,1984,63
890,1985,56.58
890,1986,60.22
890,1987,62.65
890,1988,65.8
890,1989,70.45
890,1990,76.23
890,1991,80.93000000000001
890,1992,82.92
890,1993,84.40000000000001
890,1994,84.28
890,1995,86.89
890,1996,89.14
890,1997,91.56999999999999
890,1998,94.34999999999999
890,1999,96.15000000000001
890,2000,100
890,2001,106.98
890,2002,113.15
890,2003,119.46
890,2004,154.48
890,2005,190.23
890,2006,207.01
890,2007,204.58
890,2008,162.78
890,2009,119.77
890,2010,102.07
890,2011,89.48999999999999
890,2012,88.41
890,2013,103.14
890,2014,122.64
890,2015,133.84
890,2016,143.17
890,2017,157.61
890,2018,179.49
890,2019,191.8
890,2020,198.33
890,2021,228.12
890,2022,272.74
891,1975,30.22
891,1976,34.17
891,1977,36.32
891,1978,43.11
891,1979,51.69
891,1980,55.78
891,1981,63.57
891,1982,67.91
891,1983,64.01000000000001
891,1984,63.5
891,1985,64.56
891,1986,66.77
891,1987,66.83
891,1988,68.62
891,1989,72
891,1990,78.25
891,1991,82.7
891,1992,85.01000000000001
891,1993,85.61
891,1994,85.29000000000001
891,1995,88.01000000000001
891,1996,89.79000000000001
891,1997,91.62
891,1998,94.45999999999999
891,1999,95.89
891,2000,100
891,2001,106.74
891,2002,113.14
891,2003,119.45
891,2004,156.33
891,2005,194.39
891,2006,214.83
891,2007,210.32
891,2008,160.07
891,2009,107.52
891,2010,95.16
891,2011,84.41
891,2012,86.11
891,2013,101.56
891,2014,121.94
891,2015,131.99
891,2016,143.13
891,2017,158.05
891,2018,182.11
891,2019,194.36
891,2020,200.56
891,2021,231.83
891,2022,278.95
893,1994,112.04
893,1995,128.73
893,1996,129.14
893,1997,127.22
893,1998,128.7
893,1999,130.45
893,2000,100
893,2001,111.65
893,2002,121.46
893,2003,131.76
893,2004,154.95
893,2005,190.77
893,2006,215.99
893,2007,236.83
893,2008,230.86
893,2009,223.8
893,2010,201.81
893,2011,176.86
893,2012,189.43
893,2013,209.48
893,2014,203.15
893,2015,211.92
893,2016,217.94
893,2017,242.23
893,2018,246.12
893,2019,253.42
893,2020,268.59
893,2021,312.59
893,2022,379.6
894,1976,28.19
894,1977,34
894,1978,39.07
894,1979,48.45
894,1980,51.24
894,1981,53.93
894,1982,55.9
894,1983,55.78
894,1984,55.35
894,1985,55.49
894,1986,58
894,1987,59.15
894,1988,61.73
894,1989,64.64
894,1990,69.75
894,1991,74.67
894,1992,78.41
894,1993,81.27
894,1994,84.68000000000001
894,1995,88.97
894,1996,91.45999999999999
894,1997,93.63
894,1998,95.26000000000001
894,1999,96.56999999999999
894,2000,100
894,2001,105.15
894,2002,112.23
894,2003,120.36
894,2004,145.07
894,2005,182.76
894,2006,196.93
894,2007,185.55
894,2008,162.11
894,2009,131.81
894,2010,113.25
894,2011,101.65
894,2012,99.64
894,2013,110.65
894,2014,127.88
894,2015,141.49
894,2016,156.87
894,2017,172.48
894,2018,192.81
894,2019,205.65
894,2020,213.09
894,2021,248.22
894,2022,286.73
895,1975,25.42
895,1976,28.35
895,1977,35.21
895,1978,44.94
895,1979,51.32
895,1980,53.4
895,1981,58.55
895,1982,60.08
895,1983,61.73
895,1984,62.33
895,1985,63.87
895,1986,66.40000000000001
895,1987,66.95999999999999
895,1988,67.52
895,1989,69.45999999999999
895,1990,72.47
895,1991,75.98999999999999
895,1992,78.90000000000001
895,1993,81.09
895,1994,83.86
895,1995,88.90000000000001
895,1996,90.98999999999999
895,1997,93.95999999999999
895,1998,95.62
895,1999,96.73
895,2000,100
895,2001,106.49
895,2002,114.82
895,2003,123.92
895,2004,153.51
895,2005,195.93
895,2006,208.33
895,2007,193.83
895,2008,167.17
895,2009,134.44
895,2010,114.05
895,2011,101.91
895,2012,99.73
895,2013,116.23
895,2014,136.8
895,2015,153.9
895,2016,171.91
895,2017,188.05
895,2018,207.6
895,2019,220.23
895,2020,227.59
895,2021,266.88
895,2022,310.14
897,1977,37.58
897,1978,43.81
897,1979,50.45
897,1980,50.39
897,1981,56.38
897,1982,56.28
897,1983,58.07
897,1984,59.34
897,1985,61.22
897,1986,60.03
897,1987,62.22
897,1988,63.12
897,1989,67
897,1990,70.25
897,1991,75.69
897,1992,79.45999999999999
897,1993,82.73
897,1994,85.47
897,1995,89.79000000000001
897,1996,91.59
897,1997,94.33
897,1998,95.48
897,1999,96.31
897,2000,100
897,2001,106.54
897,2002,116.12
897,2003,125.07
897,2004,156.25
897,2005,195.21
897,2006,208.23
897,2007,197.06
897,2008,177.31
897,2009,149.73
897,2010,127.16
897,2011,107.52
897,2012,102.62
897,2013,111.81
897,2014,130.92
897,2015,146.06
897,2016,165.05
897,2017,180.03
897,2018,200.96
897,2019,214.14
897,2020,225.3
897,2021,261.41
897,2022,301.6
898,1979,51.4
898,1980,55.03
898,1981,55.56
898,1982,
898,1983,68.63
898,1984,67.47
898,1985,71.56999999999999
898,1986,69.15000000000001
898,1987,72.23
898,1988,69.86
898,1989,73.68000000000001
898,1990,77.23999999999999
898,1991,79.29000000000001
898,1992,80.04000000000001
898,1993,85.38
898,1994,89.20999999999999
898,1995,98.64
898,1996,104.74
898,1997,108.48
898,1998,109.36
898,1999,106.41
898,2000,100
898,2001,105.7
898,2002,104.3
898,2003,105.25
898,2004,110.27
898,2005,132.4
898,2006,157.22
898,2007,176.19
898,2008,174.83
898,2009,169.45
898,2010,165.85
898,2011,165.03
898,2012,168.69
898,2013,176.34
898,2014,174.76
898,2015,177.12
898,2016,177.37
898,2017,182.21
898,2018,187.36
898,2019,192.61
898,2020,197.22
898,2021,218.6
898,2022,254.2
900,1975,16.36
900,1976,18.9
900,1977,22.83
900,1978,26.78
900,1979,32.35
900,1980,37.81
900,1981,40.45
900,1982,39.62
900,1983,43.36
900,1984,44.73
900,1985,47.43
900,1986,51.02
900,1987,56.83
900,1988,68.26000000000001
900,1989,83.41
900,1990,90.36
900,1991,93.11
900,1992,92.14
900,1993,84.98999999999999
900,1994,80.68000000000001
900,1995,77.12
900,1996,76.45
900,1997,77.73
900,1998,86.47
900,1999,91.69
900,2000,100
900,2001,110.45
900,2002,123.28
900,2003,137.64
900,2004,168.15
900,2005,215.58
900,2006,259.39
900,2007,269.83
900,2008,226.34
900,2009,183.34
900,2010,179.07
900,2011,173.21
900,2012,175.57
900,2013,191.88
900,2014,219.94
900,2015,238.91
900,2016,263.84
900,2017,286.51
900,2018,311.66
900,2019,329.22
900,2020,337.09
900,2021,367.2
900,2022,420.5
902,1975,18.01
902,1976,20.46
902,1977,24.61
902,1978,28.67
902,1979,34.21
902,1980,40.38
902,1981,43.7
902,1982,41.55
902,1983,46.18
902,1984,47.97
902,1985,51.18
902,1986,55.22
902,1987,61.77
902,1988,74.81999999999999
902,1989,90.94
902,1990,96.36
902,1991,96.97
902,1992,95.33
902,1993,87.45
902,1994,83.77
902,1995,81.23
902,1996,80.37
902,1997,80.81999999999999
902,1998,88.79000000000001
902,1999,93.52
902,2000,100
902,2001,110.31
902,2002,122.98
902,2003,136.98
902,2004,167.63
902,2005,213.16
902,2006,254.52
902,2007,260.04
902,2008,216.82
902,2009,179.16
902,2010,175.87
902,2011,169.03
902,2012,168.79
902,2013,180.05
902,2014,201.28
902,2015,214.74
902,2016,233.16
